Gene names,Intensity NOT_BCellmemory,Intensity NOT_BCellnaive,Intensity NOT_BCellplasma,Intensity NOT_CD4TCellTcm,Intensity NOT_CD4TCellTem,Intensity NOT_CD4TCellTemra,Intensity NOT_CD4TCellTh1,Intensity NOT_CD4TCellTh17,Intensity NOT_CD4TCellTh2,Intensity NOT_CD4TCellmTregs,Intensity NOT_CD4TCellnTregs,Intensity NOT_CD4TCellnaive,Intensity NOT_CD8TCellTcm,Intensity NOT_CD8TCellTem,Intensity NOT_CD8TCellTemra,Intensity NOT_CD8TCellnaive,Intensity NOT_DendriticCD1c,Intensity NOT_DendriticCD304,Intensity NOT_Monocytesclassical,Intensity NOT_Monocytesintermediate,Intensity NOT_Monocytesnonclassical,Intensity NOT_NKCellsCD56bright,Intensity NOT_NKCellsCD56dim
IRF8,1109325000.0,776300000.0,2992050.0,26680000.0,17805000.0,25500500.0,7367200.0,24430500.0,29768000.0,17671000.0,320985000.0,24561500.0,59188000.0,25003000.0,51868500.0,44577500.0,335870000.0,12461500000.0,83155000.0,202780000.0,176835000.0,299380000.0,49276000.0
MX1,2511450000.0,801825000.0,50066000.0,842995000.0,675115000.0,67260000.0,436880000.0,1088110000.0,992890000.0,4080650000.0,1963080000.0,470305000.0,1735250000.0,1337450000.0,779630000.0,757085000.0,1566500000.0,9931000000.0,482155000.0,2429050000.0,1272250000.0,378155000.0,219130000.0
STK39,296865000.0,57913500.0,9552100.0,2028250000.0,2962500000.0,1124000000.0,505985000.0,3025350000.0,1737300000.0,2468800000.0,919160000.0,1001225000.0,2631550000.0,1890050000.0,3093150000.0,850405000.0,783215000.0,286645000.0,265980000.0,364150000.0,385750000.0,2589100000.0,2853700000.0
EEF1B2,4989350000.0,1461500000.0,710090000.0,6424750000.0,6550700000.0,1446500000.0,1730800000.0,6570100000.0,7255300000.0,11545100000.0,4311200000.0,4368450000.0,5474300000.0,4447100000.0,4061650000.0,6997550000.0,8652450000.0,18009500000.0,3779550000.0,9340300000.0,9375950000.0,6120450000.0,3939550000.0
RABEP2,1619200000.0,580025000.0,30643000.0,451765000.0,345375000.0,136455000.0,189520000.0,404120000.0,514630000.0,404245000.0,179000000.0,386180000.0,453005000.0,277835000.0,424560000.0,217570000.0,700625000.0,782215000.0,137000000.0,586710000.0,382510000.0,785295000.0,482870000.0
MRPL55,63351000.0,26846000.0,3581500.0,139395000.0,137670000.0,30818000.0,59058500.0,119136500.0,99138000.0,198110000.0,95019500.0,114741000.0,165555000.0,121895000.0,133340000.0,164650000.0,159670000.0,127280000.0,3907400.0,26394000.0,25726000.0,131255000.0,64070000.0
SLA2,0.0,2822500.0,0.0,15680000.0,20021500.0,5976500.0,12101500.0,22662000.0,14085500.0,89289500.0,10429150.0,8212750.0,26721500.0,10008200.0,21935000.0,14267000.0,0.0,171605000.0,0.0,0.0,0.0,74083000.0,34927500.0
PIKFYVE,301360000.0,48884500.0,22998000.0,115385000.0,268970000.0,27264500.0,31156500.0,898280000.0,73339500.0,146940000.0,79068500.0,470785000.0,204322000.0,74489000.0,163960000.0,124244000.0,172425000.0,367920000.0,106353500.0,242760000.0,244215000.0,221105000.0,55641500.0
CTSA,118941500.0,16384650.0,8126800.0,1045630000.0,1128460000.0,237735000.0,193930000.0,1322200000.0,943910000.0,1690850000.0,377050000.0,253900000.0,1564800000.0,956870000.0,850980000.0,506340000.0,356555000.0,536310000.0,495020000.0,2214650000.0,1653800000.0,965995000.0,725425000.0
TMEM30A,301275000.0,180140000.0,32274500.0,276720000.0,262790000.0,96623500.0,198630000.0,298740000.0,244685000.0,490275000.0,255810000.0,324075000.0,359495000.0,264985000.0,248760000.0,188555000.0,476290000.0,1703450000.0,623970000.0,568770000.0,796010000.0,810175000.0,397165000.0
PLS1,0.0,0.0,1176435.0,106898500.0,96171500.0,8775600.0,22255000.0,114550000.0,113582500.0,37425000.0,46184000.0,127632000.0,70853000.0,58761500.0,49057000.0,87479500.0,15613200.0,52594500.0,30724500.0,5367200.0,29690000.0,44255500.0,57799000.0
DNAJC10,802035000.0,219410000.0,49055500.0,150475000.0,206855000.0,89306000.0,78820000.0,349755000.0,312802000.0,306625000.0,152815000.0,124436500.0,268790000.0,292455000.0,293295000.0,136745000.0,668570000.0,1112050000.0,400295000.0,923740000.0,782495000.0,419745000.0,319935000.0
ICAM1,135012000.0,30806500.0,10123250.0,34769000.0,78677500.0,59007500.0,43468500.0,94665000.0,46092500.0,156070000.0,44475000.0,9687900.0,164770500.0,193835000.0,416795000.0,11533100.0,1140750000.0,1574100000.0,437635000.0,1840700000.0,2542050000.0,685360000.0,348265000.0
FAM210B,0.0,5042850.0,0.0,83321000.0,91223000.0,9150200.0,10536500.0,102280500.0,39290000.0,90224000.0,24996000.0,56806500.0,55242500.0,30013000.0,23655500.0,54178500.0,11845500.0,27706500.0,13153000.0,680800.0,18262000.0,26820000.0,9627350.0
KAT7,451400000.0,278465000.0,3545650.0,1054100000.0,856515000.0,251300000.0,351045000.0,1074700000.0,986250000.0,1008900000.0,755950000.0,1075890000.0,999315000.0,737420000.0,777290000.0,912470000.0,305945000.0,547155000.0,86999000.0,248025000.0,288900000.0,861390000.0,701330000.0
NPM1,29301000000.0,20100000000.0,4261350000.0,47092000000.0,59523000000.0,15992000000.0,14775000000.0,57349500000.0,56798500000.0,53398500000.0,52941000000.0,37589000000.0,48611000000.0,38058500000.0,37714000000.0,45736500000.0,29175500000.0,42218000000.0,9643700000.0,17632000000.0,19364500000.0,42289500000.0,17278500000.0
LPCAT1,3716450000.0,197910000.0,16953000.0,761595000.0,1605200000.0,718535000.0,290970000.0,1018970000.0,692870000.0,1524000000.0,518665000.0,500225000.0,2657850000.0,2017150000.0,5616700000.0,354595000.0,656980000.0,1592000000.0,433720000.0,1052595000.0,2412100000.0,4912300000.0,7020500000.0
LRCH3,762140000.0,218120000.0,17778000.0,1004635000.0,1003305000.0,266280000.0,308405000.0,1187750000.0,807135000.0,1092150000.0,696505000.0,719935000.0,1142920000.0,603775000.0,1035690000.0,621770000.0,561540000.0,1594900000.0,78106500.0,433315000.0,482990000.0,968390000.0,1020415000.0
MRPL10,229215000.0,87056500.0,1543100.0,299630000.0,244845000.0,58343000.0,47814500.0,321570000.0,293085000.0,194275000.0,79033500.0,572465000.0,529685000.0,531725000.0,400100000.0,505665000.0,304325000.0,367055000.0,76409500.0,424370000.0,502935000.0,421280000.0,107925500.0
MLEC,1096970000.0,430815000.0,108160000.0,1212050000.0,1263950000.0,420535000.0,506030000.0,1512400000.0,1131535000.0,1854050000.0,922160000.0,1009130000.0,893890000.0,1046450000.0,935355000.0,738490000.0,2813850000.0,6827900000.0,695085000.0,3053750000.0,2540300000.0,1826050000.0,980250000.0
MYL9,0.0,525850.0,0.0,0.0,0.0,1819250.0,0.0,1252500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9486200.0,32470000.0,12455500.0,0.0,0.0
MTSS1,666965000.0,276555000.0,3416450.0,102085000.0,52170000.0,39434500.0,33604000.0,52858000.0,29836000.0,68273000.0,7288650.0,23666500.0,54741500.0,76454500.0,334550000.0,10148000.0,27180500.0,30602500.0,6251800.0,906740000.0,2712200000.0,0.0,712340000.0
ORM1,0.0,0.0,0.0,70597500.0,66059500.0,2667015000.0,92539500.0,238940000.0,221380000.0,248605000.0,322555000.0,14377950.0,65966500.0,21461500.0,73319500.0,34187000.0,913620000.0,337310000.0,12814600.0,271345000.0,251450000.0,33823500.0,24422000.0
TREML1,0.0,0.0,0.0,0.0,0.0,47823000.0,0.0,0.0,0.0,17195500.0,26450500.0,0.0,0.0,0.0,0.0,0.0,2250350.0,6896000.0,0.0,38336500.0,132425000.0,0.0,0.0
ZNF189,0.0,0.0,0.0,11737500.0,59963000.0,0.0,1835450.0,0.0,0.0,0.0,1906750.0,1924400.0,10367000.0,0.0,3518100.0,0.0,23304000.0,41125500.0,0.0,0.0,0.0,0.0,0.0
WDFY2,0.0,4138200.0,0.0,4043200.0,9665000.0,0.0,0.0,18487000.0,5833500.0,35862000.0,11820000.0,9683500.0,1192150.0,7553600.0,14881000.0,6409850.0,141735000.0,206330000.0,33296000.0,54516000.0,37095500.0,20299000.0,13310200.0
COG7,124235000.0,75567000.0,9708900.0,478675000.0,513445000.0,105324500.0,192885000.0,455105000.0,374630000.0,410670000.0,195500000.0,248590000.0,448585000.0,361900000.0,294130000.0,213500000.0,245915000.0,767835000.0,97378000.0,574460000.0,420210000.0,298570000.0,195879000.0
NDUFA12,680825000.0,313380000.0,22266000.0,1210500000.0,1484500000.0,537580000.0,351360000.0,1987050000.0,1577085000.0,1899650000.0,464985000.0,1013615000.0,2392800000.0,1317950000.0,1092180000.0,1121490000.0,994715000.0,1999950000.0,499865000.0,1132400000.0,1844950000.0,1387200000.0,1432350000.0
RNF11,0.0,477085.0,0.0,0.0,0.0,0.0,3276750.0,0.0,0.0,0.0,12452650.0,0.0,0.0,1008800.0,5629800.0,0.0,0.0,87963000.0,8567900.0,0.0,4742700.0,0.0,0.0
TTYH3,1207650.0,8390200.0,0.0,2551450.0,3604200.0,0.0,0.0,0.0,0.0,3779400.0,0.0,1108700.0,0.0,1711300.0,1169200.0,0.0,42916500.0,20383000.0,17242500.0,137420000.0,75148000.0,0.0,45665000.0
PCOLCE,0.0,0.0,0.0,0.0,9207000.0,10346000.0,2640800.0,0.0,0.0,0.0,40782000.0,0.0,0.0,0.0,0.0,0.0,8061000.0,0.0,0.0,0.0,0.0,0.0,0.0
NFYA,213780000.0,204120000.0,3719850.0,339705000.0,425045000.0,114661000.0,153300000.0,289095000.0,216860000.0,393745000.0,276920000.0,294545000.0,417605000.0,234010000.0,286250000.0,327255000.0,293005000.0,491965000.0,0.0,0.0,51834000.0,412840000.0,310350000.0
UHRF2,358915000.0,230195000.0,7497200.0,648035000.0,627110000.0,27982000.0,133540000.0,622300000.0,481070000.0,976955000.0,303380000.0,341525000.0,757615000.0,324095000.0,209685000.0,385980000.0,90718000.0,414765000.0,16614500.0,72035000.0,133548000.0,273990000.0,104629500.0
RDH13,442910000.0,186470000.0,13125500.0,573375000.0,710675000.0,143944000.0,144540000.0,940020000.0,1028425000.0,1132550000.0,762835000.0,597890000.0,723395000.0,480600000.0,564530000.0,729785000.0,231370000.0,801155000.0,116681500.0,441640000.0,869400000.0,1147750000.0,782760000.0
PPA1,3198550000.0,922915000.0,1023205000.0,7740100000.0,7786150000.0,2343600000.0,2589500000.0,8010150000.0,8367100000.0,8279300000.0,3496850000.0,4446200000.0,8217850000.0,4996950000.0,3758500000.0,5922500000.0,12783150000.0,5003250000.0,1804145000.0,6033050000.0,4858300000.0,5897450000.0,2453000000.0
NAPG,354410000.0,130235000.0,66812000.0,238400000.0,499780000.0,277470000.0,167755000.0,403935000.0,480265000.0,685570000.0,469600000.0,344865000.0,487445000.0,531175000.0,545420000.0,476685000.0,532910000.0,995100000.0,690855000.0,1383950000.0,1782600000.0,572920000.0,613450000.0
GTF3C5,151900000.0,55137500.0,15756600.0,294490000.0,455675000.0,117052000.0,116505000.0,389830000.0,383410000.0,572275000.0,258285000.0,240615000.0,487530000.0,230740000.0,361330000.0,268505000.0,483335000.0,750545000.0,314410000.0,290750000.0,633595000.0,391345000.0,387145000.0
CHORDC1,1357250000.0,568735000.0,159650000.0,1869150000.0,1910750000.0,745545000.0,805195000.0,2044500000.0,2100350000.0,2530950000.0,1038030000.0,1240400000.0,1620850000.0,1207000000.0,1471400000.0,1644000000.0,1717350000.0,2481400000.0,409390000.0,1274400000.0,1258050000.0,1005670000.0,1093700000.0
VPS26A,956340000.0,586605000.0,54398000.0,2956100000.0,1990100000.0,471220000.0,417780000.0,2197300000.0,2458600000.0,3971700000.0,2308680000.0,1622285000.0,1146050000.0,1988600000.0,3812700000.0,556265000.0,3486450000.0,2247150000.0,878370000.0,4506000000.0,4168650000.0,1555500000.0,799765000.0
MOB1A,145150000.0,49412500.0,6584600.0,3197300.0,10946700.0,13657000.0,89627500.0,0.0,3517650.0,134917000.0,15355000.0,57827650.0,49443500.0,35246500.0,188160000.0,6555500.0,179650000.0,334320000.0,0.0,405245000.0,498555000.0,141905000.0,22100500.0
GM2A,16269000.0,15496950.0,31960500.0,85731500.0,142813500.0,41222500.0,85835000.0,143865000.0,97285500.0,129085000.0,121755000.0,68505000.0,181865000.0,137905000.0,202890000.0,199930000.0,370195000.0,418765000.0,714785000.0,545380000.0,93709000.0,163210000.0,122535000.0
RSRC2,254380000.0,138845000.0,14315500.0,343935000.0,203310000.0,52201000.0,136800000.0,398870000.0,267205000.0,425495000.0,268915000.0,356020000.0,447385000.0,234280000.0,218295000.0,277220000.0,182100000.0,214040000.0,91811500.0,173100000.0,169980000.0,405495000.0,267890000.0
TRAP1,977300000.0,449395000.0,143447000.0,1790550000.0,2413200000.0,413305000.0,730335000.0,2505250000.0,2568600000.0,3703300000.0,1800200000.0,1877200000.0,3100100000.0,1819500000.0,2785250000.0,2737200000.0,1885850000.0,879875000.0,557225000.0,1931950000.0,2324800000.0,1858750000.0,839700000.0
HOOK3,271325000.0,110044500.0,3273600.0,968610000.0,1152090000.0,303215000.0,215980000.0,1400400000.0,815505000.0,925225000.0,506410000.0,632575000.0,910225000.0,551985000.0,541175000.0,326730000.0,456080000.0,1020425000.0,376490000.0,890200000.0,828160000.0,1064550000.0,790110000.0
AFM,5486400.0,0.0,3644050.0,26513500.0,193800000.0,1086920000.0,8318900.0,266615000.0,223355000.0,150560000.0,474460000.0,33359500.0,109189500.0,7592100.0,21399500.0,46158100.0,329845000.0,136230000.0,6781500.0,338520000.0,109490000.0,1132395000.0,962325000.0
MTMR12,296040000.0,44661500.0,239365.0,294395000.0,417410000.0,120210000.0,92374500.0,330805000.0,301910500.0,415780000.0,273160000.0,404680000.0,378695000.0,390795000.0,537615000.0,210425000.0,525350000.0,1747350000.0,71456000.0,156695000.0,190825000.0,457080000.0,505165000.0
FGFR1OP2,316990000.0,222270000.0,50920000.0,705035000.0,633330000.0,204990000.0,263180000.0,689595000.0,962985000.0,1228000000.0,523305000.0,472450000.0,598300000.0,521215000.0,637470000.0,361280000.0,159129000.0,413075000.0,118090000.0,378890000.0,537825000.0,520460000.0,880710000.0
CNPY2,892180000.0,309235000.0,183235000.0,1549400000.0,1562000000.0,468255000.0,457250000.0,1552950000.0,2236850000.0,1264300000.0,908165000.0,887715000.0,1762000000.0,1283705000.0,710710000.0,921055000.0,2106100000.0,2831150000.0,669520000.0,2355400000.0,1981850000.0,1835400000.0,1004415000.0
ENPP4,177696000.0,142437500.0,1526050.0,256405000.0,513820000.0,522710000.0,190670000.0,248520000.0,214170000.0,191050000.0,184574500.0,240855000.0,937585000.0,1268400000.0,3347000000.0,393825000.0,83807000.0,311970000.0,29283500.0,69462500.0,237415000.0,1211850000.0,5721350000.0
INPP4A,176245000.0,49062500.0,33304500.0,1608300000.0,1598800000.0,436425000.0,416535000.0,1597650000.0,647480000.0,924850000.0,611845000.0,1444950000.0,2314700000.0,1349950000.0,1689300000.0,1376150000.0,630860000.0,4214750000.0,264010000.0,901085000.0,1397000000.0,1457700000.0,2346400000.0
REPS2,25087500.0,5985500.0,4518000.0,6311000.0,29097500.0,2733050.0,14965500.0,0.0,0.0,59843500.0,0.0,0.0,17247000.0,16651500.0,286390.0,16527000.0,249990000.0,236990000.0,22629000.0,134730000.0,89930500.0,26950500.0,16716000.0
LSM8,1899950000.0,880215000.0,114480000.0,1960450000.0,1681150000.0,782595000.0,1101700000.0,1826100000.0,1922100000.0,2847450000.0,1833950000.0,1905600000.0,2257500000.0,1408750000.0,1358100000.0,1633400000.0,1373950000.0,1225950000.0,417475000.0,1622650000.0,1413750000.0,2347700000.0,1227575000.0
DUSP19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8338500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRPPRC,9469550000.0,4299100000.0,679225000.0,16026000000.0,17625000000.0,3591950000.0,5325800000.0,17887000000.0,13338950000.0,17198500000.0,11046000000.0,14174000000.0,17290500000.0,12267500000.0,10982000000.0,15593000000.0,17028500000.0,14301500000.0,7132550000.0,19604500000.0,21862500000.0,15883500000.0,9605600000.0
TRIP6,2780700.0,0.0,579750.0,18685450.0,20246500.0,6405000.0,2405750.0,23622000.0,48060500.0,0.0,0.0,667600.0,0.0,0.0,0.0,27424600.0,0.0,393510000.0,0.0,0.0,0.0,0.0,0.0
FDPS,1270200000.0,756785000.0,218930000.0,2211900000.0,2433100000.0,770985000.0,542195000.0,1942500000.0,1368990000.0,2022900000.0,965135000.0,1400600000.0,1709000000.0,1278400000.0,1790000000.0,1066550000.0,3106600000.0,3042900000.0,1217455000.0,3780150000.0,1748150000.0,1990700000.0,2151800000.0
MARCKS,5128550000.0,1580650000.0,450920000.0,4372400.0,4842350.0,29108000.0,658850.0,22633150.0,27266000.0,72105500.0,6479700.0,5515450.0,1330700.0,13109000.0,3943400.0,1103255.0,4125550000.0,35094500.0,1198070000.0,13378000000.0,6809550000.0,23851000.0,1731555.0
SNX1,1412800000.0,721725000.0,93360500.0,1913000000.0,2271700000.0,933840000.0,573955000.0,1950550000.0,1856200000.0,2242850000.0,876750000.0,965990000.0,1780550000.0,2076900000.0,2523900000.0,884260000.0,2681150000.0,5367050000.0,847640000.0,3685250000.0,3261150000.0,1289150000.0,1844350000.0
ZNF280D,166846500.0,11006250.0,0.0,102399500.0,12869500.0,824250.0,8449300.0,122385500.0,59157000.0,18556500.0,14615500.0,136577500.0,70766000.0,20695000.0,7743400.0,23802500.0,34493000.0,35213000.0,357715.0,0.0,24138600.0,34851000.0,20113000.0
IPO8,186504500.0,28344000.0,0.0,301895000.0,211985000.0,112349000.0,66627000.0,226450000.0,170945000.0,714480000.0,106070000.0,154560000.0,441440000.0,197835000.0,266025000.0,172250000.0,187050000.0,466635000.0,196970000.0,1449050000.0,741600000.0,287895000.0,152205000.0
LHPP,1542100000.0,403125000.0,19256100.0,2714600000.0,2386700000.0,662785000.0,539145000.0,2324150000.0,1880000000.0,1835800000.0,3044300000.0,3494400000.0,1795900000.0,1396900000.0,1584650000.0,2526800000.0,1032285000.0,1104545000.0,314660000.0,1202000000.0,1672350000.0,747545000.0,878700000.0
MTRF1L,0.0,0.0,2002150.0,0.0,4301550.0,0.0,0.0,11160150.0,10004000.0,35994500.0,13175000.0,14897000.0,0.0,27498600.0,1325350.0,976950.0,3444850.0,63240000.0,93961000.0,5219000.0,4079950.0,35248500.0,7207750.0
ACAA2,7201950000.0,2644050000.0,174650000.0,9383400000.0,18721000000.0,6907450000.0,3556200000.0,13099000000.0,10166150000.0,14353500000.0,8381850000.0,7473250000.0,18462000000.0,26963000000.0,26496500000.0,11914000000.0,8819150000.0,13168500000.0,5098550000.0,13117500000.0,19852000000.0,29786500000.0,27087000000.0
MRPL15,755525000.0,374220000.0,53977500.0,896065000.0,1095750000.0,152015000.0,493150000.0,1210250000.0,817475000.0,1274800000.0,758830000.0,821365000.0,1489150000.0,688595000.0,665410000.0,923650000.0,745485000.0,968455000.0,177085000.0,555250000.0,740690000.0,789650000.0,492560000.0
BIN1,3755350000.0,1427100000.0,4455050.0,5690950000.0,6109600000.0,2148000000.0,1567600000.0,6068350000.0,5377350000.0,5373350000.0,2531350000.0,3693000000.0,4685700000.0,3315150000.0,4769000000.0,3542650000.0,1253610000.0,1591600000.0,16705500.0,116710000.0,90234500.0,3157550000.0,3852700000.0
KHNYN,17515100.0,5034950.0,176485.0,30127000.0,51051000.0,3759400.0,17155000.0,23601300.0,20191500.0,50677000.0,25486000.0,14120000.0,61125500.0,46405000.0,79779000.0,55006500.0,57770000.0,117545000.0,2752050.0,63405000.0,52268500.0,107637500.0,14319500.0
CCR6,137795000.0,130090000.0,3473050.0,35508000.0,26524500.0,20919000.0,2808900.0,43199500.0,0.0,220990000.0,36637500.0,0.0,38875500.0,38417500.0,2009450.0,0.0,40925500.0,50396500.0,11434000.0,0.0,0.0,39966000.0,0.0
BMS1,691905000.0,453805000.0,445895000.0,2011750000.0,1456900000.0,211365000.0,598915000.0,1660750000.0,1144670000.0,1693200000.0,1150550000.0,1719500000.0,1865550000.0,1085200000.0,754910000.0,1824150000.0,614385000.0,1050350000.0,76221500.0,341795000.0,408725000.0,1422600000.0,513995000.0
ZNF318,364670000.0,393575000.0,17717000.0,357910000.0,1778765000.0,88011000.0,107880000.0,272305000.0,211105000.0,555565000.0,203400000.0,195660000.0,671245000.0,228300000.0,303565000.0,2095535000.0,377460000.0,119035000.0,82956000.0,4474850000.0,4493500000.0,321255000.0,193135000.0
ZCCHC8,1077415000.0,403415000.0,29228500.0,1685350000.0,1445600000.0,277960000.0,415575000.0,1652300000.0,1394700000.0,1247650000.0,679610000.0,1018090000.0,1195255000.0,888835000.0,681920000.0,854105000.0,1340185000.0,1951900000.0,216170000.0,727080000.0,1094150000.0,805835000.0,505190000.0
TMEM192,163500000.0,115135000.0,1098500.0,58474000.0,75312000.0,3545700.0,19309000.0,77154500.0,58414500.0,72179500.0,104533500.0,172420500.0,114280000.0,99273500.0,134185000.0,133010000.0,149280000.0,484755000.0,186910000.0,261055000.0,390710000.0,253235000.0,63877000.0
IPO7,4277150000.0,3441250000.0,125271500.0,3262000000.0,4264350000.0,886000000.0,1018065000.0,3792600000.0,2890950000.0,3187950000.0,1887650000.0,3740100000.0,4376200000.0,2259850000.0,2351900000.0,2563000000.0,4156750000.0,4608450000.0,939755000.0,3035650000.0,2537350000.0,2322900000.0,1410870000.0
CST7,30798000.0,3979950.0,0.0,0.0,175270000.0,167725000.0,31476000.0,0.0,0.0,5940000.0,0.0,0.0,305445000.0,685550000.0,979285000.0,685150.0,81370000.0,0.0,0.0,25755500.0,23382500.0,489615000.0,693820000.0
FLII,3280550000.0,1098500000.0,60438500.0,10858150000.0,9815450000.0,2274150000.0,3253350000.0,10075000000.0,8165850000.0,7565600000.0,3560250000.0,4701750000.0,11072150000.0,7509550000.0,6128300000.0,4886200000.0,9727200000.0,11062000000.0,2606950000.0,11699000000.0,19522500000.0,5722100000.0,4909550000.0
CELF1,720815000.0,299785000.0,17776500.0,819635000.0,917700000.0,181830000.0,247275000.0,1056400000.0,1012325000.0,1437000000.0,818180000.0,650625000.0,1030550000.0,593425000.0,788945000.0,657235000.0,1031985000.0,1005905000.0,176215000.0,875600000.0,1232100000.0,672735000.0,459665000.0
MT-ATP8,426810000.0,134245000.0,15678000.0,972495000.0,975915000.0,281530000.0,146910000.0,1052165000.0,620925000.0,903815000.0,524885000.0,375080000.0,841865000.0,467525000.0,988320000.0,511320000.0,658810000.0,1205050000.0,87358500.0,549360000.0,1260400000.0,1063875000.0,948660000.0
PDIA4,8564750000.0,2642400000.0,8247850000.0,10860200000.0,12547000000.0,5714750000.0,4617200000.0,13494500000.0,11900800000.0,12433500000.0,8824550000.0,6585850000.0,12473750000.0,9560700000.0,11741500000.0,5002850000.0,23507500000.0,102174000000.0,7653100000.0,19859500000.0,21275000000.0,14597000000.0,15970000000.0
CENPC,1511550000.0,913905000.0,31971500.0,1167250000.0,1359000000.0,186135000.0,396970000.0,1177750000.0,1114190000.0,1578800000.0,925680000.0,1254550000.0,1349550000.0,772585000.0,920830000.0,688850000.0,573980000.0,1411400000.0,182150000.0,323085000.0,724135000.0,1468600000.0,1108450000.0
EPHX1,0.0,0.0,1941750.0,7475000.0,30132600.0,13067800.0,13674750.0,0.0,14187000.0,59812000.0,32651500.0,10191750.0,23421500.0,10036600.0,203670000.0,123710000.0,234750000.0,499970000.0,662455000.0,1418150000.0,1063800000.0,713720000.0,14709000.0
MORC3,1141600000.0,410290000.0,4197400.0,1264500000.0,1350150000.0,291595000.0,421355000.0,1185600000.0,987710000.0,1875850000.0,1509550000.0,1120950000.0,1479650000.0,954930000.0,1257320000.0,1107550000.0,848380000.0,1383750000.0,504220000.0,1151350000.0,1243600000.0,1174150000.0,981245000.0
CUX1,19215000.0,8967300.0,0.0,14597000.0,176333500.0,3432600.0,3264750.0,18926500.0,0.0,211959500.0,311875000.0,7776000.0,13141500.0,40562500.0,77816550.0,495915.0,215648500.0,273760000.0,11201500.0,190405000.0,292050000.0,287390000.0,19767500.0
TMEM186,0.0,2714700.0,0.0,16316300.0,8146500.0,0.0,0.0,0.0,17372500.0,26357500.0,4325100.0,20694000.0,34828000.0,9488800.0,1180750.0,47397000.0,0.0,0.0,2964200.0,278895000.0,62231000.0,25076500.0,0.0
ME2,4729900000.0,1190900000.0,157460000.0,9645400000.0,9265350000.0,2300750000.0,2644050000.0,10468000000.0,9164750000.0,7968550000.0,4272900000.0,5836000000.0,12023500000.0,8955900000.0,7730150000.0,6932400000.0,6453750000.0,14040000000.0,4366850000.0,11730000000.0,18231000000.0,9867550000.0,8354300000.0
RNF40,767890000.0,456660000.0,34385000.0,1175150000.0,1228450000.0,514925000.0,395770000.0,1264750000.0,857150000.0,2372450000.0,1237950000.0,994125000.0,1270465000.0,1184200000.0,1462550000.0,920445000.0,1815450000.0,1852700000.0,325400000.0,1779750000.0,1325550000.0,1931900000.0,2000550000.0
TRAPPC13,143760000.0,85207000.0,0.0,138160000.0,248880000.0,47321000.0,88546500.0,224245000.0,288725000.0,191140000.0,161610000.0,139678500.0,222410000.0,132150000.0,191130000.0,67702500.0,467655000.0,891415000.0,157155000.0,347265000.0,383410000.0,160125000.0,199430000.0
TGFBRAP1,108060000.0,46980500.0,4037800.0,486715000.0,631285000.0,93503000.0,59644500.0,403055000.0,325410000.0,298090000.0,239030000.0,448615000.0,489375000.0,363000000.0,376845000.0,316615000.0,191940000.0,361170000.0,45321000.0,245030000.0,239290000.0,348990000.0,254085000.0
MRPL2,335755000.0,168445000.0,17934000.0,258895000.0,170365000.0,63879000.0,96403500.0,217460000.0,172020000.0,218160000.0,163585000.0,146406500.0,376100000.0,217970000.0,266920000.0,317065000.0,344075000.0,164380000.0,46766000.0,174595000.0,202935000.0,233215000.0,94477500.0
TRIM21,733955000.0,339485000.0,23139500.0,1531100000.0,1340450000.0,407975000.0,803700000.0,1500050000.0,1737600000.0,1333350000.0,806720000.0,1060140000.0,1371300000.0,1054950000.0,908450000.0,714875000.0,1164700000.0,834825000.0,1010115000.0,3525850000.0,3359250000.0,1001995000.0,1133595000.0
RPA1,5630050000.0,1816450000.0,182485000.0,11655300000.0,13222500000.0,3406400000.0,4056500000.0,12468500000.0,7209400000.0,9775400000.0,8593300000.0,8149050000.0,12840400000.0,8473300000.0,7474050000.0,12253500000.0,7087750000.0,11490500000.0,1026115000.0,4705650000.0,3893300000.0,11573000000.0,8971800000.0
ARMC8,416815000.0,257665000.0,1726150.0,1078000000.0,1303100000.0,300885000.0,312045000.0,1220800000.0,772680000.0,1795900000.0,675630000.0,701365000.0,1250550000.0,1003075000.0,1013575000.0,721975000.0,807995000.0,1837600000.0,291675000.0,1192500000.0,1265500000.0,1074800000.0,837075000.0
COPG2,745930000.0,243755000.0,9149050.0,1355200000.0,1509750000.0,209800000.0,214660000.0,1421950000.0,699500000.0,1361700000.0,491525000.0,836785000.0,907290000.0,747250000.0,896630000.0,847815000.0,3111100000.0,1660850000.0,1502200000.0,3313050000.0,3130200000.0,1020740000.0,590425000.0
COPS7A,108271000.0,33532000.0,10587900.0,217855000.0,211815000.0,113975000.0,115120000.0,211605000.0,157770000.0,336295000.0,107304500.0,133244000.0,237185000.0,242325000.0,299285000.0,193840000.0,290155000.0,341750000.0,49850500.0,256890000.0,291400000.0,169250000.0,216145000.0
